date,price_egx30,return_egx30,vol20,dd120,sma200_dist,f1_breadth,f2_basis_smoothed,f3_rate_mom,f4_fx_vel,f4_fx_acc,f5_hhi,f6_herding,f7_panic,f8_illiq_smoothed,f9_ratio,f10_spread,f11_concentration,f12_fx_strain,g1_vix_level,g1_vix_zscore,g2_vix_delta5,g2_vix_accel20,g3_eem_ret20,g3_eem_dd60,g4_dxy_mom20,g4_dxy_mom60,g5_us10y_surge20,g6_wheat_shock20,g6_oil_shock20,g6_commodity_composite,g7_peer_ret20,g7_peer_dd60,target_mae_60,target_mdd_60,target_severe_18,target_crash_25,target_mae_10,target_tactical_drop8,b1_vol_alert,b2_dd_alert,b3_sma_alert,b4_composite_alert,b_vix_alert,hazard_state,is_onset,is_in_risk_set
2022-05-16,10461.88,-0.00687,0.2094,-0.1325,-0.0662,0.3194,-0.1174,1.452,0.1617,0.1621,0.0745,-0.0178,0.144,0.00118,0.0465,0.0427,0.3148,0.1617,28.87,1.592,-1.32,17.12,-0.1052,-0.1868,0.0498,0.095,0.326,0.1242,0.1037,0.1181,-0.0385,-0.0844,0.1725,0.1794,0,0,0.0359,0,1,1,1,1,1,2,0,0
2022-05-17,10438.95,-0.00219,0.2017,-0.1344,-0.0681,0.3187,-0.1189,1.742,0.1619,0.1598,0.0738,-0.0196,0.1278,0.0011,0.0229,-0.0107,0.3167,0.1619,27.47,1.303,-7.28,15.9,-0.1024,-0.19,0.044,0.0844,0.164,0.1864,0.1115,0.1639,-0.0467,-0.0796,0.1707,0.1794,0,0,0.0337,0,0,1,1,0,0,2,0,0
2022-05-18,10467.63,0.00275,0.1962,-0.132,-0.0654,0.3495,-0.1214,1.858,0.1637,0.1658,0.0729,-0.0182,0.1123,0.00097,0.0745,-0.0214,0.3183,0.1637,26.1,1.024,-6.89,14.53,-0.0803,-0.1701,0.0357,0.0758,0.255,0.2149,0.089,0.1772,-0.0409,-0.074,0.1729,0.1794,0,0,0.0367,0,0,1,1,0,0,2,0,0
2022-05-19,10549.97,0.00787,0.1893,-0.1252,-0.058,0.2938,-0.1317,1.91,0.1635,0.1641,0.0795,-0.0115,0.1123,0.00096,0.093,-0.0102,0.3194,0.1635,30.96,1.962,-1.6,13.99,-0.0911,-0.19,0.0388,0.0772,0.106,0.1383,0.1079,0.1292,-0.0463,-0.0812,0.1794,0.1794,0,0,0.0514,0,0,1,1,0,1,2,0,0
2022-05-22,10462.74,-0.00827,0.1904,-0.1324,-0.0656,0.3167,-0.1437,1.912,0.162,0.1621,0.0372,-0.0128,0.1159,0.00096,0.0469,-0.0232,0.3204,0.162,29.43,1.644,0.56,10.74,-0.0699,-0.1737,0.0285,0.0746,0.062,0.0589,0.0756,0.0639,-0.0536,-0.0912,0.1725,0.1766,0,0,0.0456,0,0,1,1,0,1,2,0,0
2022-05-23,10514.95,0.00499,0.1849,-0.1281,-0.0609,0.3158,-0.1465,1.978,0.172,0.1726,0.0324,-0.0148,0.1004,0.00093,0.0922,-0.0177,0.321,0.172,29.43,1.628,0.56,12.46,-0.0819,-0.1556,0.0327,0.0778,0.1,0.0496,0.0347,0.0451,-0.0544,-0.0912,0.1766,0.1766,0,0,0.0504,0,0,1,1,0,1,2,0,0
2022-05-24,10415.54,-0.00945,0.1868,-0.1364,-0.0696,0.2757,-0.1528,0.606,0.1792,0.1796,0.0406,-0.016,0.1099,0.00077,0.0808,-0.022,0.321,0.1792,28.48,1.43,1.01,6.95,-0.0629,-0.1492,0.0175,0.0629,0.031,0.0853,0.0154,0.0643,-0.0435,-0.0778,0.1688,0.1688,0,0,0.0413,0,0,1,1,0,1,2,0,0
2022-05-25,10247.43,-0.01614,0.1933,-0.1503,-0.0844,0.2105,-0.1619,0.565,0.1814,0.1793,0.0482,-0.0176,0.126,0.00083,0.0869,-0.0095,0.3204,0.1814,29.45,1.603,3.35,7.92,-0.0791,-0.164,0.0154,0.0606,-0.068,0.0531,0.0167,0.0422,-0.0433,-0.0775,0.1552,0.1552,0,0,0.0256,0,0,1,1,0,1,2,0,0
2022-05-26,10200.56,-0.00457,0.1919,-0.1542,-0.0884,0.2011,-0.1681,0.794,0.1849,0.1858,0.0447,-0.0179,0.1214,0.00075,0.0568,0.0023,0.3193,0.1849,28.37,1.382,-2.59,7.56,-0.0715,-0.1478,0.0127,0.0627,-0.113,0.0248,0.0077,0.0196,-0.0401,-0.0733,0.1513,0.1542,0,0,0.0211,0,0,1,1,0,1,2,0,0
2022-05-29,10086.72,-0.01116,0.187,-0.1636,-0.0983,0.1844,-0.1719,0.795,0.1833,0.186,0.0384,-0.0212,0.1155,0.00074,0.0829,0.0071,0.318,0.1833,25.72,0.867,-3.71,5.92,-0.0413,-0.1142,0.007,0.0587,-0.17,0.0532,0.1136,0.0713,-0.0214,-0.0537,0.1417,0.1542,0,0,0.0101,0,0,1,1,0,0,2,0,0
2022-05-30,10109.36,0.00224,0.1829,-0.1617,-0.096,0.2032,-0.1788,0.715,0.1837,0.184,0.0465,-0.021,0.1155,0.00044,0.0546,-0.051,0.3169,0.1837,25.72,0.863,-3.71,8.65,-0.0356,-0.1119,0.0128,0.057,-0.097,0.0639,0.1183,0.0802,-0.0216,-0.0537,0.1436,0.1542,0,0,0.0123,0,0,1,1,0,0,2,0,0
2022-05-31,10150.05,0.00402,0.1764,-0.1584,-0.0921,0.1957,-0.1849,0.566,0.1844,0.1868,0.0726,-0.0203,0.1155,0.00043,0.1246,-0.0353,0.3167,0.1844,25.72,0.858,-2.76,-7.51,-0.0005,-0.1119,-0.0008,0.0523,-0.083,0.0899,0.1672,0.1131,0.0207,-0.043,0.147,0.1542,0,0,0.0166,0,0,1,1,0,0,2,0,0
2022-06-01,10083.98,-0.00651,0.1756,-0.1638,-0.0978,0.2,-0.1846,0.571,0.1911,0.1952,0.0665,-0.0225,0.122,0.00043,0.1331,-0.0437,0.3164,0.1911,26.19,0.942,-3.26,-20.04,0.0362,-0.0875,-0.0054,0.0531,0.072,0.0039,0.17,0.0538,0.0364,-0.0445,0.1415,0.1542,0,0,0.0113,0,0,1,1,0,0,2,0,0
2022-06-02,10007.51,-0.00758,0.1258,-0.1702,-0.1043,0.2186,-0.1767,0.573,0.1871,0.1869,0.069,-0.021,0.1296,0.00033,0.1264,-0.0489,0.3163,0.1871,25.69,0.84,-2.68,-17.88,0.0171,-0.0936,-0.0039,0.0604,0.113,-0.0359,0.1042,0.0312,0.0238,-0.0512,0.1349,0.1542,0,0,0.0141,0,0,1,1,0,0,2,0,0
2022-06-05,9986.0,-0.00215,0.1205,-0.172,-0.1058,0.2135,-0.1714,0.576,0.1861,0.188,0.0744,-0.0186,0.1317,0.00029,0.1126,-0.054,0.3164,0.1861,24.79,0.663,-0.93,-16.69,0.0352,-0.0929,-0.0147,0.0486,-0.166,-0.052,0.0652,0.0196,0.0563,-0.0503,0.133,0.1542,0,0,0.0258,0,0,1,1,0,0,2,0,0
2022-06-06,9984.92,-0.00011,0.1119,-0.1721,-0.1055,0.246,-0.1718,0.571,0.1863,0.186,0.0757,-0.0293,0.1136,0.00024,0.0817,-0.0508,0.3164,0.1863,24.79,0.657,-0.93,-16.26,0.0352,-0.0929,-0.0147,0.0488,-0.166,-0.052,0.0652,0.0196,0.0563,-0.0441,0.1329,0.1542,0,0,0.0305,0,0,1,1,0,0,2,0,0
2022-06-07,10048.36,0.00635,0.1166,-0.1668,-0.0994,0.2614,-0.1699,0.573,0.1886,0.1877,0.069,-0.0292,0.1049,0.00028,0.0788,-0.0261,0.3162,0.1886,25.07,0.705,-0.65,-24.8,0.0717,-0.088,-0.0117,0.0384,-0.041,0.009,0.1281,0.0447,0.0781,-0.049,0.1384,0.1542,0,0,0.0366,0,0,1,1,0,0,2,0,0
2022-06-08,10236.06,0.01868,0.1378,-0.1512,-0.0823,0.3368,-0.1707,0.576,0.1851,0.1816,0.0538,-0.038,0.1049,0.00047,-0.0154,-0.0255,0.316,0.1851,24.02,0.499,-2.17,-22.33,0.0699,-0.0852,-0.0154,0.0372,-0.021,-0.0106,0.1768,0.053,0.0684,-0.0505,0.1542,0.1542,0,0,0.0609,0,0,1,1,0,0,2,0,0
2022-06-09,10235.43,-6e-05,0.1291,-0.1513,-0.0821,0.3598,-0.1796,-0.027,0.1893,0.1884,0.0458,-0.0395,0.0886,0.00041,-0.1015,-0.0136,0.3157,0.1893,23.96,0.483,-1.73,-22.59,0.0832,-0.0803,-0.0126,0.0327,0.108,-0.0307,0.1495,0.0448,0.0372,-0.0679,0.1542,0.1542,0,0,0.0777,0,0,1,1,0,0,2,0,0
2022-06-12,10097.55,-0.01347,0.129,-0.1627,-0.0942,0.4134,-0.1845,-0.777,0.1926,0.1914,0.0584,-0.0321,0.0885,0.00041,-0.1209,-0.0242,0.3147,0.1926,27.75,1.199,2.96,-8.96,0.0158,-0.1195,-0.0039,0.0514,0.221,-0.0827,0.0938,0.0281,0.0078,-0.0833,0.1426,0.1426,0,0,0.0651,0,0,1,1,0,0,2,0,0
2022-06-13,10014.85,-0.00819,0.1297,-0.1696,-0.1013,0.3478,-0.1863,-0.512,0.19,0.1887,0.0471,-0.0332,0.0899,0.00049,-0.1518,-0.0258,0.3128,0.19,27.75,1.189,2.96,-7.89,0.0158,-0.1195,-0.0039,0.0631,0.221,-0.0827,0.0938,0.0281,0.0078,-0.0833,0.1355,0.1355,0,0,0.0758,0,0,1,1,0,0,2,0,0
2022-06-14,9981.22,-0.00336,0.1297,-0.1724,-0.104,0.4044,-0.1873,-0.467,0.1913,0.1912,0.0474,-0.0352,0.091,0.00049,-0.2014,-0.0541,0.3106,0.1913,34.02,2.352,8.95,0.24,-0.0159,-0.1503,0.0085,0.0601,0.489,-0.1415,0.0703,0.0211,-0.0159,-0.1002,0.1326,0.1326,0,0,0.0803,1,0,1,1,0,1,2,0,0
2022-06-15,9969.97,-0.00113,0.1285,-0.1733,-0.1046,0.4402,-0.192,-0.791,0.1982,0.2032,0.0462,-0.0363,0.0922,0.00051,-0.2153,-0.0614,0.3086,0.1982,32.69,2.073,8.67,1.65,-0.0261,-0.1385,0.0209,0.0646,0.515,-0.1779,0.0826,0.0248,-0.0272,-0.1051,0.1316,0.1316,0,0,0.0793,0,0,1,1,0,1,2,0,0
2022-06-16,9866.75,-0.01035,0.1256,-0.1819,-0.1134,0.3913,-0.1906,0.62,0.1907,0.1909,0.059,-0.0365,0.1025,0.00054,-0.2528,-0.0733,0.3084,0.1907,29.62,1.483,5.66,-7.93,0.0109,-0.1272,0.013,0.0616,0.509,-0.1469,0.0862,0.0258,-0.0055,-0.0924,0.1226,0.1226,0,0,0.0869,1,0,1,1,0,1,2,0,0
2022-06-19,9728.19,-0.01404,0.13,-0.1934,-0.1253,0.2961,-0.1915,0.61,0.1942,0.1965,0.0674,-0.0362,0.1083,0.00067,-0.1873,-0.0632,0.3083,0.1942,31.13,1.747,3.38,-3.47,-0.0357,-0.1507,0.015,0.0568,0.452,-0.1151,0.0051,0.0015,-0.0139,-0.1096,0.1101,0.1101,0,0,0.1072,1,0,1,1,0,1,2,0,0
2022-06-20,9680.18,-0.00494,0.1262,-0.1973,-0.129,0.3132,-0.1876,0.9,0.1943,0.1939,0.0697,-0.0369,0.1132,0.0007,-0.2375,-0.0506,0.3086,0.1943,31.13,1.729,3.38,-5.91,-0.0357,-0.1507,0.015,0.0642,0.452,-0.1151,0.0051,0.0015,-0.0139,-0.1096,0.1056,0.1073,0,0,0.1056,1,0,1,1,0,1,2,0,0
2022-06-21,9697.88,0.00183,0.1262,-0.1959,-0.1269,0.3296,-0.1881,0.85,0.1931,0.1927,0.0796,-0.0356,0.1038,0.0007,-0.155,-0.058,0.3093,0.1931,31.13,1.712,-2.89,-3.13,-0.0429,-0.1507,0.0257,0.0659,0.38,-0.1309,-0.0026,0.0,-0.0232,-0.1054,0.1073,0.1073,0,0,0.1073,1,0,1,1,0,1,2,0,0
2022-06-22,9612.9,-0.00876,0.1193,-0.2029,-0.1339,0.3094,-0.1945,0.9,0.1904,0.188,0.0866,-0.0366,0.0964,0.0006,0.0175,-0.0745,0.3101,0.1904,30.19,1.524,-2.5,-6.01,-0.0103,-0.137,0.0253,0.0632,0.547,-0.1554,0.0096,0.0029,-0.0197,-0.1026,0.0994,0.0994,0,0,0.0994,1,0,1,1,0,1,2,0,0
2022-06-23,9439.85,-0.018,0.1299,-0.2173,-0.1488,0.2874,-0.198,0.69,0.0308,-0.1296,0.0804,-0.0371,0.1098,0.0006,0.0596,-0.0836,0.3114,0.0308,28.95,1.284,-0.67,-5.62,-0.0327,-0.1524,0.021,0.0579,0.407,-0.1496,-0.0201,0.0,-0.0314,-0.1089,0.0829,0.0833,0,0,0.0829,1,0,1,1,0,1,3,0,0
2022-06-26,9443.75,0.00041,0.1279,-0.2169,-0.1477,0.2907,-0.2068,0.7,0.0118,-0.1686,0.072,-0.0366,0.0987,0.0006,0.0954,-0.0819,0.3126,0.0118,27.23,0.959,-3.9,-2.84,-0.0333,-0.1297,0.0248,0.0579,0.382,-0.2019,-0.0528,0.0,-0.0626,-0.118,0.0833,0.0833,0,0,0.0833,1,0,1,1,0,0,3,0,0
2022-06-27,9255.43,-0.01994,0.1384,-0.2326,-0.164,0.2404,-0.2154,0.96,0.0222,-0.1469,0.0586,-0.0396,0.1186,0.00065,0.1379,-0.0798,0.3136,0.0222,27.23,0.951,-3.9,-3.89,-0.0333,-0.1297,0.0248,0.0565,0.382,-0.2019,-0.0528,0.0,-0.0626,-0.118,0.0646,0.0646,0,0,0.0646,0,0,1,1,0,0,3,0,0
2022-06-28,9179.63,-0.00819,0.1355,-0.2388,-0.1702,0.2179,-0.2221,1.15,0.0187,-0.1547,0.0536,-0.0424,0.1268,0.00068,0.1236,-0.0726,0.3121,0.0187,26.95,0.894,-4.18,2.53,-0.0321,-0.1287,0.0223,0.0519,0.451,-0.219,-0.0363,0.0,-0.0577,-0.1022,0.0569,0.0701,0,0,0.0569,0,0,1,1,0,0,3,0,0
2022-06-29,9225.61,0.00501,0.1397,-0.235,-0.1653,0.209,-0.222,1.19,0.0273,-0.1381,0.0474,-0.0422,0.1203,0.00068,0.1022,-0.075,0.3107,0.0273,28.36,1.145,-1.83,9.5,-0.0514,-0.134,0.0271,0.0577,0.362,-0.1529,-0.0396,0.0,-0.0547,-0.0986,0.0616,0.0701,0,0,0.0616,0,0,1,1,0,1,3,0,0
2022-07-03,9008.89,-0.02349,0.1543,-0.253,-0.1841,0.1989,-0.2237,1.18,0.0257,-0.141,0.0498,-0.0447,0.1362,0.00072,0.1658,-0.0905,0.3094,0.0257,26.7,0.834,-2.25,6.92,-0.0588,-0.1469,0.0253,0.0611,-0.042,-0.2017,-0.0401,0.0,-0.0615,-0.1092,0.039,0.0716,0,0,0.039,0,0,1,1,0,0,3,0,0
2022-07-04,8685.74,-0.03587,0.1866,-0.2798,-0.2126,0.1703,-0.226,1.48,0.0332,-0.1295,0.0547,-0.047,0.1699,0.00078,0.2201,-0.0907,0.3077,0.0332,26.7,0.827,-0.53,7.31,-0.0595,-0.1469,0.0294,0.0685,-0.068,-0.2007,-0.0676,0.0,-0.0654,-0.1092,0.0033,0.0717,0,0,0.0033,0,0,1,1,0,0,3,0,0
2022-07-05,8657.5,-0.00325,0.1855,-0.2821,-0.2143,0.1813,-0.2337,1.39,0.0319,-0.1295,0.0608,-0.0436,0.173,0.00078,0.2276,-0.0985,0.3067,0.0319,26.7,0.82,-0.53,7.31,-0.0595,-0.1469,0.0294,0.0752,-0.068,-0.2007,-0.0676,0.0,-0.0674,-0.1114,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-06,8670.12,0.00146,0.1818,-0.2811,-0.2122,0.193,-0.2412,1.49,0.0336,-0.1284,0.0585,-0.043,0.173,0.00074,0.4036,-0.1169,0.306,0.0336,27.54,0.967,0.59,12.15,-0.0718,-0.1535,0.0396,0.0798,-0.229,-0.2738,-0.1401,0.0,-0.0683,-0.1129,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-07,8764.25,0.01086,0.1693,-0.2733,-0.2028,0.1778,-0.2267,1.86,0.0356,-0.1239,0.0574,-0.0427,0.173,0.00051,0.3973,-0.1144,0.3063,0.0356,26.73,0.811,-1.63,11.68,-0.0803,-0.1586,0.0467,0.0859,-0.059,-0.2608,-0.1649,0.0,-0.0529,-0.1027,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-17,8772.93,0.00099,0.17,-0.2726,-0.2012,0.2011,-0.2191,1.75,0.0341,-0.1256,0.0523,-0.0425,0.173,0.00051,0.4325,-0.1061,0.3072,0.0341,24.23,0.344,-2.47,8.87,-0.1008,-0.1575,0.0538,0.0916,-0.099,-0.2773,-0.1814,0.0,-0.021,-0.1066,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-18,8867.94,0.01083,0.1799,-0.2647,-0.1917,0.2472,-0.2136,1.8,0.0336,-0.1308,0.0715,-0.0323,0.1595,0.00049,0.4285,-0.1125,0.3095,0.0336,24.23,0.339,-2.47,-2.4,-0.0608,-0.1463,0.0375,0.0864,-0.226,-0.2746,-0.1709,0.0,-0.0046,-0.1037,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-19,9033.53,0.01867,0.1995,-0.251,-0.1759,0.2459,-0.2094,1.629,0.0312,-0.1362,0.074,-0.049,0.1513,0.00042,0.3364,-0.1047,0.3135,0.0312,25.3,0.532,-1.4,-1.33,-0.0542,-0.1342,0.0309,0.078,-0.196,-0.241,-0.129,0.0,0.014,-0.0896,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,3,0,0
2022-07-20,9112.72,0.00877,0.2051,-0.2414,-0.1681,0.2527,-0.2004,1.572,0.0342,-0.1318,0.0723,-0.048,0.148,0.00042,0.3098,-0.1112,0.3178,0.0342,24.5,0.377,-3.04,-16.07,-0.0038,-0.12,0.0152,0.0689,-0.347,-0.2416,-0.122,0.0,0.0492,-0.0793,-0.0,0.0717,0,0,-0.0,0,1,1,1,1,0,3,0,0
2022-07-21,9289.81,0.01943,0.2211,-0.2178,-0.1515,0.3389,-0.2152,1.615,0.026,-0.1472,0.0835,-0.0497,0.1468,0.00052,0.2385,-0.1273,0.3225,0.026,23.88,0.256,-2.85,-15.4,-0.0216,-0.1214,0.0148,0.0729,-0.447,-0.2197,-0.1176,0.0,0.0565,-0.0744,0.0056,0.0717,0,0,0.0056,0,1,1,1,1,0,3,0,0
2022-07-24,9276.28,-0.00146,0.2197,-0.2189,-0.1522,0.3901,-0.2235,1.655,0.024,-0.1541,0.0926,-0.0478,0.1379,0.0005,0.2522,-0.1519,0.3249,0.024,23.03,0.092,-1.2,-5.25,-0.0331,-0.1203,0.0149,0.068,-0.612,-0.2771,-0.1292,0.0,0.0633,-0.0697,0.0042,0.0717,0,0,0.0042,0,1,1,1,1,0,3,0,0
2022-07-25,9237.7,-0.00416,0.216,-0.2222,-0.1552,0.4208,-0.2239,1.508,0.03,-0.1421,0.0728,-0.0462,0.1281,0.0004,0.2507,-0.1539,0.3276,0.03,23.03,0.087,-1.2,-9.8,-0.0063,-0.1203,0.0194,0.0642,-0.456,-0.2661,-0.0877,0.0,0.0844,-0.0697,-0.0,0.0717,0,0,-0.0,0,1,1,1,1,0,3,0,0
2022-07-26,9350.42,0.0122,0.2217,-0.2038,-0.1444,0.4728,-0.217,1.876,0.0299,-0.1402,0.0751,-0.0458,0.1231,0.00044,0.2135,-0.1634,0.3301,0.0299,23.36,0.144,-1.94,-9.47,-0.0028,-0.1056,0.017,0.0661,-0.419,-0.2555,-0.0705,0.0,0.1057,-0.064,0.0067,0.0717,0,0,0.0067,0,1,1,1,1,0,3,0,0
2022-07-27,9287.92,-0.00668,0.2219,-0.2091,-0.1496,0.4255,-0.2163,1.903,0.0282,-0.1448,0.0749,-0.0463,0.1298,0.00048,0.1778,-0.2204,0.3326,0.0282,24.69,0.39,0.19,-9.09,-0.0106,-0.1126,0.0238,0.0685,-0.452,-0.2229,-0.0771,0.0,0.1024,-0.0639,-0.0,0.0717,0,0,-0.0,0,1,1,1,1,0,3,0,0
2022-07-28,9369.32,0.00876,0.2236,-0.2022,-0.1417,0.4444,-0.2093,2.428,0.0166,-0.1688,0.0992,-0.0445,0.121,0.00048,0.1434,-0.2158,0.3353,0.0166,23.24,0.11,-0.64,-7.69,-0.0082,-0.093,0.0192,0.0611,-0.573,-0.1897,-0.07,0.0,0.123,-0.0589,-0.0,0.0717,0,0,-0.0,0,1,1,1,1,0,3,0,0
2022-07-31,9467.08,0.01043,0.2182,-0.1939,-0.1324,0.5112,-0.2087,2.248,0.026,-0.1486,0.0678,-0.0436,0.103,0.00049,0.1367,-0.1904,0.338,0.026,21.33,-0.256,-1.7,-8.2,0.0093,-0.0889,0.0163,0.0508,-0.514,-0.1728,-0.0155,0.0,0.1314,-0.0551,0.0046,0.0717,0,0,0.0046,0,1,1,1,1,0,0,0,1
2022-08-01,9423.1,-0.00465,0.2188,-0.1976,-0.136,0.4536,-0.2064,2.184,0.0265,-0.1503,0.0467,-0.0452,0.1077,0.00054,0.0987,-0.1485,0.3402,0.0265,21.33,-0.261,-1.7,-7.41,-0.017,-0.0835,0.0164,0.0489,-0.483,-0.1256,-0.0275,0.0,0.1463,-0.0534,-0.0,0.0717,0,0,-0.0,0,1,1,1,1,0,0,0,1
2022-08-02,9442.02,0.00201,0.2065,-0.196,-0.1339,0.5196,-0.2004,2.543,0.0247,-0.1559,0.037,-0.0448,0.0877,0.00049,0.1347,-0.1165,0.3422,0.0247,22.84,0.024,-0.52,-5.9,-0.0253,-0.0777,0.0121,0.0504,-0.519,-0.1337,-0.1157,0.0,0.1339,-0.0516,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,0,0,1
2022-08-03,9539.43,0.01032,0.2059,-0.1877,-0.1246,0.5266,-0.1949,2.546,0.0307,-0.1454,0.0338,-0.0374,0.0796,0.00047,0.1458,-0.1375,0.3454,0.0307,23.93,0.228,-0.76,-4.25,-0.0312,-0.0822,0.0221,0.0441,-0.453,-0.143,-0.1264,0.0,0.1146,-0.0498,-0.0,0.0717,0,0,-0.0,0,0,1,1,0,0,0,0,1
2022-08-04,10043.23,0.05281,0.2709,-0.1448,-0.0782,0.6885,-0.1889,2.473,0.0343,-0.1416,0.0357,-0.0407,0.0796,0.00059,-0.0631,-0.1109,0.348,0.0343,21.95,-0.155,-1.29,-8.58,-0.0176,-0.075,0.0191,0.0412,-0.458,-0.171,-0.1797,0.0,0.1203,-0.0424,0.0356,0.0717,0,0,0.0199,0,1,1,1,1,0,0,0,1
2022-08-07,10123.81,0.00802,0.2512,-0.138,-0.0706,0.75,-0.1853,2.263,0.0351,-0.1407,0.0393,-0.0408,0.0561,0.0007,0.0275,-0.1453,0.35,0.0351,21.15,-0.312,-0.18,-6.56,0.0053,-0.0675,0.0141,0.0356,-0.049,-0.0668,-0.1497,0.0,0.1509,-0.0317,0.0433,0.0717,0,0,0.0277,0,1,1,1,1,0,0,0,1
2022-08-08,10047.71,-0.00752,0.207,-0.1444,-0.0774,0.7306,-0.1824,2.459,0.0355,-0.1438,0.0404,-0.0344,0.0277,0.00069,0.006,-0.1648,0.3516,0.0355,21.15,-0.314,-0.18,-7.46,0.0053,-0.0675,0.0141,0.0286,-0.049,-0.0668,-0.1497,0.0,0.1509,-0.0317,0.036,0.0717,0,0,0.0204,0,0,1,1,0,0,0,0,1
2022-08-09,9968.88,-0.00785,0.2105,-0.1511,-0.0843,0.766,-0.1835,2.389,0.0371,-0.1395,0.0413,-0.0367,0.0323,0.00078,-0.0261,-0.1596,0.3518,0.0371,21.29,-0.289,-1.55,-7.32,0.0065,-0.0663,0.0124,0.0268,-0.124,-0.062,-0.1342,0.0,0.1747,-0.019,0.0284,0.0717,0,0,0.0126,0,0,1,1,0,0,0,0,1
2022-08-10,9965.46,-0.00034,0.2112,-0.1514,-0.0843,0.7656,-0.1835,2.2,0.0354,-0.1411,0.0381,-0.0336,0.0327,0.00082,-0.0527,-0.1682,0.3514,0.0354,21.77,-0.2,-2.16,-8.24,0.0106,-0.0698,-0.0012,0.0262,-0.012,-0.0154,-0.0629,0.0,0.1692,-0.0234,0.0281,0.0717,0,0,0.0123,0,0,1,1,0,0,0,0,1
2022-08-11,9988.84,0.00235,0.2114,-0.1494,-0.0817,0.8187,-0.1802,2.017,0.0411,-0.128,0.0358,-0.033,0.0327,0.00089,-0.0451,-0.1847,0.3499,0.0411,19.74,-0.593,-2.21,-9.7,0.0295,-0.0582,-0.0177,0.0123,-0.127,0.0095,-0.0327,0.0066,0.1585,-0.0209,0.0303,0.0717,0,0,0.0146,0,0,1,1,0,0,0,0,1
2022-08-14,9984.44,-0.00044,0.2119,-0.1498,-0.0817,0.8226,-0.1693,1.927,0.0459,-0.1208,0.0336,-0.0292,0.0331,0.00102,-0.0975,-0.2266,0.3473,0.0459,19.53,-0.634,-1.62,-4.97,0.0626,-0.0445,-0.0225,0.0171,-0.081,0.0377,-0.0298,0.0264,0.1663,-0.0062,0.0299,0.0717,0,0,0.0141,0,0,1,1,0,0,0,0,1
2022-08-15,9914.71,-0.00698,0.2163,-0.1558,-0.0876,0.7716,-0.1722,1.489,0.0446,-0.1221,0.0347,-0.0334,0.0401,0.00109,-0.1201,-0.2261,0.3427,0.0446,19.53,-0.636,-1.62,-1.18,0.0626,-0.0445,-0.0225,0.0102,-0.081,0.0377,-0.0298,0.0264,0.1663,-0.0062,0.0231,0.0717,0,0,0.0072,0,1,1,1,1,0,0,0,1
2022-08-16,9843.17,-0.00722,0.2153,-0.1618,-0.0936,0.8011,-0.1752,1.875,0.0484,-0.1133,0.0314,-0.0333,0.0473,0.00115,-0.1189,-0.2393,0.3365,0.0484,19.95,-0.557,-1.34,-2.9,0.0504,-0.0489,-0.0076,0.019,-0.169,-0.0148,-0.1051,0.0,0.1451,-0.0068,0.016,0.0717,0,0,-0.0,0,0,1,1,0,0,0,0,1
2022-08-17,10058.12,0.02184,0.2232,-0.1435,-0.0733,0.7969,-0.1698,1.93,0.0465,-0.1154,0.0322,-0.033,0.0473,0.00118,-0.1482,-0.2175,0.3299,0.0465,19.69,-0.611,-2.08,4.71,0.0331,-0.0491,-0.0017,0.0222,-0.195,-0.0323,-0.1398,0.0,0.1341,-0.0058,0.037,0.0717,0,0,0.0059,0,1,1,1,1,0,0,0,1
2022-08-18,10094.16,0.00358,0.217,-0.1405,-0.0696,0.8261,-0.1721,1.89,0.0489,-0.1148,0.033,-0.0324,0.0473,0.00107,-0.1515,-0.2064,0.3232,0.0489,19.9,-0.575,0.16,4.83,0.0333,-0.0531,-0.0048,0.0311,-0.143,-0.0686,-0.1241,0.0,0.1401,-0.0056,0.0405,0.0717,0,0,0.0156,0,1,1,1,1,0,0,0,1
2022-08-21,10339.58,0.02431,0.2266,-0.1196,-0.0466,0.8263,-0.1869,1.84,0.0476,-0.1158,0.0308,-0.0329,0.0458,0.00111,-0.2141,-0.2179,0.3173,0.0476,20.6,-0.443,1.07,4.16,0.0122,-0.0712,0.0135,0.042,0.206,-0.0076,-0.0628,0.0,0.1244,-0.0143,0.0632,0.0717,0,0,0.0389,0,1,1,1,1,0,0,0,1
2022-08-22,10246.24,-0.00903,0.2298,-0.1275,-0.0548,0.7938,-0.186,2.01,0.0493,-0.1127,0.0295,-0.0373,0.0507,0.00112,-0.2114,-0.2119,0.3109,0.0493,20.6,-0.447,1.07,5.67,0.0122,-0.0712,0.0135,0.0487,0.206,-0.0076,-0.0628,0.0,0.1244,-0.0143,0.0547,0.0717,0,0,0.0302,0,1,1,1,1,0,0,0,1
